"","treatment","dose_uM","timeID","mean_time","mean_count","sd_count","mean_count_norm","sd_count_norm","mean_PI","sd_PI","mean_AnV","sd_AnV"
"153","ETO",5,27,43.6558823529412,990.125592476779,202.125549069942,1.12732902112925,0.0910821201791507,0.00455821861690511,0.00791290209717246,0.0589181171408618,0.0498694245888566
"154","ETO",5,28,45.2882352941176,991.392346769337,205.772432105044,1.1280806782826,0.0893424769058284,0.00508733779685265,0.00820065683116013,0.0607066635184438,0.0409831870490875
"155","ETO",5,29,46.9205882352941,981.875760300744,206.391471482135,1.11746828917869,0.10028037795591,0.00550574033384387,0.00847831934548914,0.0635007608054327,0.046397269203301
"156","ETO",5,30,48.069696969697,988.743617778727,211.377590319849,1.11900728195128,0.101639070832561,0.00544793747081282,0.00769361128970185,0.0605599092338553,0.0468768177860477
"157","ETO",5,31,49.190625,1001.91095850289,203.690813037702,1.1238430820063,0.109702086109175,0.00498176115477632,0.00676486463633266,0.0642807414068817,0.0466096742581173
"158","ETO",5,32,50.8,1004.76140738791,201.56827929121,1.12791225394137,0.115274701332266,0.0053464736923678,0.00805376598846328,0.0661617222533216,0.0465979610424479
"159","ETO",5,33,50.6178571428571,988.366224235481,213.039015454172,1.12249717931375,0.117644360361154,0.00470710050332498,0.00675741493697306,0.0653064689560537,0.0490910154834995
"160","ETO",5,34,50.436,1001.55143512096,219.150346966087,1.11800596641241,0.132071583512229,0.00361984992659178,0.00513178511799206,0.05505561692297,0.0309040381769536
"161","ETO",5,35,51.936,997.664060211948,219.696849314413,1.11412892560067,0.135862757163126,0.00383268728680486,0.00523587132304725,0.0590265165895169,0.0341783851539037
"162","ETO",5,36,53.436,1004.87116858183,218.163614296579,1.12245301029235,0.137750456124629,0.00399359604550391,0.00611384729715396,0.0597027787569719,0.0386979373906132
"163","ETO",5,37,54.936,1001.49293537204,217.504594890318,1.12022592296977,0.148625963578866,0.00441644863567819,0.00745899573447024,0.0608068742517996,0.0383082753987339
"164","ETO",5,38,56.436,1000.32534253474,219.896589926339,1.11858576731111,0.146604559179394,0.00484843386794563,0.00764954080599653,0.0602444373213186,0.0403422875472572
"165","ETO",5,39,57.936,997.202151867098,212.138959030161,1.11792466660154,0.152316991765808,0.004879272334522,0.0102554943880601,0.0620316930118488,0.0412933560149819
"166","ETO",5,40,59.436,993.195923906348,219.627448798071,1.11256009640659,0.157985431306519,0.0043988467383878,0.00997922903370301,0.0647122738385092,0.0427675795565051
"167","ETO",5,41,60.936,990.512193603499,227.928536445368,1.10802479872851,0.163114373596227,0.00557271505436451,0.0121290350199302,0.0655930074768242,0.0463239288740346
